name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,windspeedmax,windspeedmean,windspeedmin,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,source
29642,2022-04-25,83.2,53.9,68.5,82.7,53.9,68.5,56.7,69.3,0,0,0,,0,0,20.8,13.7,13.7,5.3,0,222.5,1020.3,9.9,9.9,188,16.2,10,10,2022-04-25T06:46:17,2022-04-25T20:10:41,0.82,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2022-04-26,80,58.8,67,80,58.8,67,56.6,71.4,0.031,100,8.33,rain,0,0,44.7,16.7,16.7,5.2,0.3,291.2,1018.6,21.6,9.8,88.5,7.7,7,30,2022-04-26T06:45:09,2022-04-26T20:11:29,0.85,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,obs
29642,2022-04-27,76.4,42.1,60,76.4,39.6,59.7,35.9,47.5,0,0,0,,0,0,27.5,12.7,12.7,6.2,2.6,32.4,1020.6,0,9.9,163.8,14,9,10,2022-04-27T06:44:02,2022-04-27T20:12:18,0.89,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2022-04-28,76.2,42.7,60.6,76.2,42.7,60.6,40.3,52.6,0,0,0,,0,0,12.1,9,9,3.4,0.3,209.8,1020.8,0,9.9,121.4,10.6,9,10,2022-04-28T06:42:56,2022-04-28T20:13:06,0.92,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2022-04-29,76.7,46.8,62.6,76.7,46.8,62.6,46.3,59.5,0,0,0,,0,0,17.2,11.6,11.6,3.7,0,199.8,1019.8,13.4,9.9,188.3,16.3,10,10,2022-04-29T06:41:51,2022-04-29T20:13:54,0.96,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2022-04-30,79.1,51,65.5,79.1,51,65.5,54.4,69.7,0,0,0,,0,0,18.3,12,12,4,0,235.1,1018.8,31.3,9.8,182.1,15.6,9,10,2022-04-30T06:40:47,2022-04-30T20:14:43,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs
29642,2022-05-01,80,61.5,69.6,81.2,61.5,69.7,60,72.7,0.055,100,8.33,rain,0,0,24.2,10.1,10.1,5.2,0.9,232.5,1017.6,62.3,9.9,97,8.4,4,60,2022-05-01T06:39:44,2022-05-01T20:15:31,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,obs
29642,2022-05-02,85.2,59.3,72,84.8,59.3,71.9,59.7,69.4,0.003,100,4.17,rain,0,0,21.9,14.1,14.1,5.8,0.9,239.2,1017.5,7.2,9.5,233.8,20.3,10,30,2022-05-02T06:38:42,2022-05-02T20:16:19,0.06,Rain,Clear conditions throughout the day with early morning rain.,rain,obs
29642,2022-05-03,86,60.5,73.3,85.8,60.5,73.5,60.7,67.8,0,0,0,,0,0,24.2,18.5,18.5,6.1,0,235.2,1016.8,18.2,9.7,160.3,13.7,7,60,2022-05-03T06:37:41,2022-05-03T20:17:08,0.09,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2022-05-04,88.1,64.7,74.7,87.8,64.7,74.8,62.3,68.3,0.023,100,8.33,rain,0,0,23.9,18.5,18.5,7.4,1.6,247.7,1015.5,13.9,9.8,176.7,15.2,9,75,2022-05-04T06:36:42,2022-05-04T20:17:56,0.12,Rain,Clear conditions throughout the day with early morning rain.,rain,obs
29642,2022-05-05,84,55.7,71.8,83.7,55.7,71.8,57.9,64.2,0,0,0,,0,0,13.6,7.9,7.9,4.4,1.5,40.1,1015.7,4.7,9.8,320.4,27.6,10,10,2022-05-05T06:35:43,2022-05-05T20:18:44,0.16,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2022-05-06,83.2,65.2,71.3,82.7,65.2,71.3,61.5,73.8,0.077,100,16.67,rain,0,0,33.3,21.1,21.1,8.6,1.2,247.9,1007.6,71.9,8.8,86.8,7.5,6,60,2022-05-06T06:34:46,2022-05-06T20:19:32,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
29642,2022-05-07,75,59.1,66.4,75,59.1,66.4,52.9,63.4,0,0,0,rain,0,0,26.4,14.2,14.2,8.8,3.3,275.5,1003.7,60.2,9.9,143.3,12.5,7,10,2022-05-07T06:33:50,2022-05-07T20:20:20,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs
29642,2022-05-08,65.8,53.3,60.1,65.8,53.3,60.1,48.6,66.3,0,0,0,,0,0,28.4,12.2,12.2,7.1,2.5,68.9,1013.2,99.4,9.9,87.6,7.7,4,10,2022-05-08T06:32:55,2022-05-08T20:21:08,0.25,Overcast,Cloudy skies throughout the day.,cloudy,obs
29642,2022-05-09,73.5,52,61,73.5,52,61,45.2,57.8,0,0,0,,0,0,21.7,9.9,9.9,5.3,0,83.8,1021.1,42.1,9.9,205.1,17.7,9,10,2022-05-09T06:32:01,2022-05-09T20:21:55,0.29,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,obs
29642,2022-05-10,82.8,45.8,65.2,80.7,43.6,64.4,45.2,55.3,0,0,0,,0,0,17.2,8.3,8.3,3.9,0,47.6,1023.2,0,9.6,206,17.6,10,10,2022-05-10T06:31:09,2022-05-10T20:22:43,0.32,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2022-05-11,83.3,51.6,67.8,81.7,51.6,67.5,48.7,53.9,0,0,0,,0,0,14.8,9.1,9.1,4.2,0.2,60,1021.9,0,9.8,244.1,21,10,10,2022-05-11T06:30:18,2022-05-11T20:23:30,0.35,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2022-05-12,81.6,55,69.9,81.2,55,69.9,53.5,57.9,0,0,0,,0,0,28.1,16.1,16.1,8.7,1.8,55.4,1019.5,17.1,9.9,244,20.9,10,10,2022-05-12T06:29:29,2022-05-12T20:24:17,0.39,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2022-05-13,78.1,62.4,68.3,78.1,62.4,68.3,61.2,79.2,0.14,100,25,rain,0,0,24.2,14.8,14.8,6.2,0.9,69.1,1018.1,84.1,9.5,139.5,11.9,8,30,2022-05-13T06:28:40,2022-05-13T20:25:04,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
29642,2022-05-14,80.3,59.5,69.2,81,59.5,69.2,61.1,77.9,0.003,100,8.33,rain,0,0,6.9,6.8,6.8,2,0,313.1,1016.1,61.3,9.4,137.7,12.1,7,10,2022-05-14T06:27:54,2022-05-14T20:25:50,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,obs
29642,2022-05-15,83.1,60.4,71.2,84.2,60.4,71.4,63.5,78.8,0.149,100,8.33,rain,0,0,18.3,9,9,3.1,0,324.3,1013.6,43.3,9.6,169.4,14.5,9,60,2022-05-15T06:27:08,2022-05-15T20:26:37,0.48,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,obs
29642,2022-05-16,87.6,60.4,73.8,87.2,60.4,73.7,60,67.2,0.003,100,8.33,rain,0,0,24.2,11.3,11.3,5.4,0.3,290.7,1010.5,20,9.1,216.5,18.6,10,60,2022-05-16T06:26:24,2022-05-16T20:27:23,0.5,Rain,Becoming cloudy in the afternoon with rain clearing later.,rain,obs
29642,2022-05-17,83.5,51.9,69.5,81.6,51.9,69.1,50.5,55.8,0,0,0,,0,0,13.9,6.8,6.8,3.1,0,275.1,1015.8,0,9.9,339.6,29.4,9,10,2022-05-17T06:25:42,2022-05-17T20:28:08,0.55,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2022-05-18,85.8,54.1,71.6,84,54.1,71.1,54.1,58.6,0,0,0,,0,0,20.5,11.5,11.5,4.2,0,221.4,1015.9,0,9.9,176.7,15.4,8,10,2022-05-18T06:25:01,2022-05-18T20:28:54,0.59,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2022-05-19,92.3,62.8,78,93.4,62.8,78.6,61.3,59.2,0,0,0,rain,0,0,26.1,15.4,15.4,6.7,0.9,238.9,1011.1,6.3,9.9,240.9,20.7,10,60,2022-05-19T06:24:21,2022-05-19T20:29:38,0.62,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2022-05-20,91.3,65.9,79.3,90.7,65.9,79.3,62.5,60.6,0,0,0,,0,0,23.3,15.1,15.1,7.4,1.2,224.4,1013.9,3,9.6,189.3,16.3,10,60,2022-05-20T06:23:43,2022-05-20T20:30:23,0.66,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2022-05-21,88.3,65.1,77.3,90.1,65.1,78.1,64.5,66.6,0,0,0,rain,0,0,22.4,10.4,10.4,5.2,0,221,1019.8,14.5,9.9,146.6,12.7,7,75,2022-05-21T06:23:06,2022-05-21T20:31:07,0.69,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2022-05-22,88,67.2,77.1,89.8,67.2,77.8,65.1,68.9,0,0,0,rain,0,0,21.9,11.5,11.5,6,1.2,232.8,1021.5,46.3,9.8,160.9,13.8,7,30,2022-05-22T06:22:31,2022-05-22T20:31:50,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs
29642,2022-05-23,72.2,67.2,69.1,72.2,67.2,69.1,66.4,91,0.676,100,50,rain,0,0,28.6,9.5,9.5,5,0,158.5,1018.7,82.1,8.8,75.9,6.3,3,30,2022-05-23T06:21:58,2022-05-23T20:32:33,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,obs
29642,2022-05-24,83.6,62.9,72,85.3,62.9,72.4,64.7,80,2.209,100,16.67,rain,0,0,28.6,13.3,13.3,3.7,0,72,1018.4,50.4,9,139.2,12.2,7,30,2022-05-24T06:21:26,2022-05-24T20:33:16,0.8,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,obs
29642,2022-05-25,68.1,60.8,64.6,68.1,60.8,64.6,60.9,88.1,0.256,100,25,rain,0,0,23,10.1,10.1,7.6,2.8,71.7,1022.8,91.3,9.6,66,5.5,3,10,2022-05-25T06:20:55,2022-05-25T20:33:57,0.83,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,obs
29642,2022-05-26,76.6,65.7,68.6,76.6,65.7,68.6,66.5,92.9,1.41,100,70.83,rain,0,0,31.1,12.4,12.4,7.4,1.9,126.1,1018.9,99.3,7.8,54,4.6,3,60,2022-05-26T06:20:26,2022-05-26T20:34:38,0.87,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,obs
29642,2022-05-27,79.4,64.4,71.8,79.4,64.4,71.8,62.9,75.6,0.125,100,16.67,rain,0,0,25.2,11.4,11.4,8.3,4.5,227,1012.2,68.9,9.7,133.6,11.7,7,10,2022-05-27T06:19:59,2022-05-27T20:35:19,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,obs
29642,2022-05-28,81.2,55,69.2,81.2,55,69.2,56.7,67.7,0,0,0,,0,0,10.7,5.8,5.8,1.7,0,61,1012.9,12.3,9.9,175.5,15,10,10,2022-05-28T06:19:34,2022-05-28T20:35:59,0.94,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2022-05-29,85.5,59.2,73,85,59.2,73,59.7,66.7,0,0,0,,0,0,8.7,5.8,5.8,2.4,0,82.5,1016.7,19.7,9.9,276.9,24,10,30,2022-05-29T06:19:10,2022-05-29T20:36:38,0.97,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2022-05-30,87.6,66.2,76.5,88.3,66.2,77,65.1,70.4,0,0,0,rain,0,0,15,8.2,8.2,3.4,0,136.4,1019.7,53.1,9.7,150.2,13,8,60,2022-05-30T06:18:47,2022-05-30T20:37:16,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs
29642,2022-05-31,88,63.7,76.5,89.8,63.7,77.1,64.9,70.6,0,0,0,,0,0,6.7,5.9,5.9,2.1,0,267.3,1020,20.9,8.2,223.5,19.2,10,60,2022-05-31T06:18:26,2022-05-31T20:37:54,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs
29642,2022-06-01,90.8,63.9,78.2,93,63.9,79.5,65.8,69.1,0,0,0,,0,0,11,6.9,6.9,2.1,0,243.2,1016.3,17.1,9.8,213,18.4,9,60,2022-06-01T06:18:07,2022-06-01T20:38:30,0.07,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2022-06-02,91,69,79.2,94.9,69,80.6,67.4,69.7,0,0,0,rain,0,0,20.8,11.7,11.7,3.7,0,255.2,1011.5,23.1,9.4,178.7,15.5,9,60,2022-06-02T06:17:50,2022-06-02T20:39:06,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs
29642,2022-06-03,84,68,72.9,85.8,68,73.1,66.8,82.8,0.794,100,20.83,rain,0,0,39.1,14.6,14.6,3.5,0,49.7,1011,37.3,8.6,126.9,10.8,6,30,2022-06-03T06:17:34,2022-06-03T20:39:41,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
29642,2022-06-04,81.7,62.3,72.7,81.5,62.3,72.6,59.8,67.7,0,0,0,,0,0,21.9,9.8,9.8,5.5,1.5,57.3,1012.9,27.4,9.6,235.8,20.4,10,10,2022-06-04T06:17:20,2022-06-04T20:40:15,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs
29642,2022-06-05,81.4,58.1,70.2,81.1,58.1,70.2,56.6,65.1,0,0,0,,0,0,20.8,7,7,4.8,1.7,56.6,1013,12.2,9.9,186.4,15.9,7,10,2022-06-05T06:17:07,2022-06-05T20:40:48,0.21,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2022-06-06,82.6,58.5,71.1,83.1,58.5,71.3,59.3,68.1,0,0,0,,0,0,10.5,8.2,8.2,3.9,0.9,86.4,1015.4,42.8,9.9,177,15.3,7,10,2022-06-06T06:16:56,2022-06-06T20:41:20,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs
29642,2022-06-07,79.8,66.4,72.6,79.8,66.4,72.6,66.1,80.5,0,0,0,rain,0,0,15.2,6.9,6.9,3.7,0,239.7,1015.8,72.5,9.4,97.5,8.6,3,30,2022-06-07T06:16:47,2022-06-07T20:41:51,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs
29642,2022-06-08,86.4,67.8,77,92.1,67.8,78.7,68.8,77.5,0,0,0,rain,0,0,21,14.5,14.5,5.9,0,243.4,1013.5,53,7.4,206.7,17.6,8,60,2022-06-08T06:16:39,2022-06-08T20:42:21,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs
29642,2022-06-09,88.6,68,77.6,89.7,68,78,65.1,69.7,0.137,100,8.33,rain,0,0,22.8,17.1,17.1,7.1,2.3,296.3,1011.4,36.3,9.6,202.4,17.6,9,30,2022-06-09T06:16:33,2022-06-09T20:42:49,0.34,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,obs
29642,2022-06-10,82.2,59.8,71.6,81.6,59.8,71.5,57.3,63.8,0,0,0,,0,0,17.2,7.1,7.1,2.9,0.9,29,1013.8,35.5,9.9,205.2,17.8,9,10,2022-06-10T06:16:29,2022-06-10T20:43:17,0.37,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,obs
29642,2022-06-11,86.3,64.3,75.1,85.7,64.3,75.1,61.3,65.5,0,0,0,,0,0,9.8,6.1,6.1,2,0,357.6,1012.8,23.5,9.9,172.2,14.7,7,10,2022-06-11T06:16:26,2022-06-11T20:43:43,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs
29642,2022-06-12,91.4,66.5,78.9,95.4,66.5,80.7,67.3,70,0,0,0,,0,0,18.3,9.7,9.7,2.8,0,244.7,1013.7,20.3,9.6,292.5,25.2,10,60,2022-06-12T06:16:25,2022-06-12T20:44:08,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs
29642,2022-06-13,96,69.8,82.1,104.6,69.8,85.5,69.9,69.5,0,0,0,,0,0,13.4,8.3,8.3,2.6,0,258.2,1016.1,5.1,9.4,233.7,20.1,10,100,2022-06-13T06:16:25,2022-06-13T20:44:32,0.47,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2022-06-14,93.6,71.5,81.8,102.7,71.5,85.9,71.8,73.3,0.062,100,4.17,rain,0,0,20.8,11.7,11.7,4,0,300.3,1017,15,9.9,242.9,20.9,10,100,2022-06-14T06:16:27,2022-06-14T20:44:55,0.5,Rain,Clear conditions throughout the day with morning rain.,rain,obs
29642,2022-06-15,98.7,73.3,85.9,108.2,73.3,92.3,74,70.6,0,0,0,rain,0,0,14.1,8.5,8.5,3.1,0,72,1017.8,12.8,9,233.2,20.2,9,100,2022-06-15T06:16:30,2022-06-15T20:45:16,0.54,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2022-06-16,93.1,73.5,80.3,105,73.5,83.4,72.8,78.9,0.017,100,8.33,rain,0,0,39.1,10.8,10.8,4,0,286.7,1020.5,17.7,9.4,137.9,11.8,7,100,2022-06-16T06:16:35,2022-06-16T20:45:36,0.57,Rain,Clear conditions throughout the day with rain.,rain,obs
29642,2022-06-17,96.5,70.5,80,104,70.5,82.5,70.2,75.1,0.097,100,25,rain,0,0,39.1,12,12,4.9,0,283.6,1016.9,29,8.4,212.2,18.3,9,100,2022-06-17T06:16:42,2022-06-17T20:45:55,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
29642,2022-06-18,92.7,66,78.3,91.6,66,78.1,60.3,60,0,0,0,,0,0,29.5,13.3,13.3,5.3,0.2,18.1,1013.6,2.1,9.5,288.5,24.8,10,10,2022-06-18T06:16:50,2022-06-18T20:46:12,0.64,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2022-06-19,85.8,54.5,71.6,82.8,54.5,70.9,49,50.2,0,0,0,,0,0,15.9,6.9,6.9,3.7,0.9,56.2,1019.9,0,9.9,328.5,28.2,10,10,2022-06-19T06:16:59,2022-06-19T20:46:28,0.68,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2022-06-20,89.1,55.9,73.5,87.3,55.9,73,54.7,55.9,0,0,0,,0,0,8.3,5,5,1.9,0,320.8,1022.9,0.3,9.9,278,24,10,10,2022-06-20T06:17:10,2022-06-20T20:46:42,0.75,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2022-06-21,94.6,63.1,78.8,92.5,63.1,78.4,59.5,56.6,0,0,0,,0,0,20.8,7,7,2.6,0,28.9,1022.1,0,9.9,261.3,22.5,10,10,2022-06-21T06:17:22,2022-06-21T20:46:55,0.75,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2022-06-22,99.1,62.5,82.3,99.6,62.5,82.5,61.1,54.6,0,0,0,,0,0,21.9,9.3,9.3,3,0,323.4,1016.7,0.6,9.9,266,23,10,30,2022-06-22T06:17:36,2022-06-22T20:47:06,0.78,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2022-06-23,96.2,70,82.8,99.1,70,84.4,65.7,58.9,0,0,0,rain,0,0,30.2,7.1,7.1,3.1,0,10,1011.6,23.5,9.9,220.7,19.2,9,75,2022-06-23T06:17:51,2022-06-23T20:47:16,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs
29642,2022-06-24,89.1,72.9,80.4,94.1,72.9,82.5,68.7,68.5,0,0,0,rain,0,0,18.3,9.5,9.5,5.6,1.5,81.6,1015.9,61.5,9.9,153.5,13.2,7,75,2022-06-24T06:18:08,2022-06-24T20:47:24,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs
29642,2022-06-25,84.6,70.4,76.8,86.6,70.4,77.3,67.9,75.2,0.142,100,29.17,rain,0,0,9.2,7.2,7.2,2.6,0,343.6,1020,64.7,9.7,117.6,10.1,6,60,2022-06-25T06:18:26,2022-06-25T20:47:31,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,obs
29642,2022-06-26,86.9,70.4,78.1,88.7,70.4,79.2,68,73,0.01,100,4.17,rain,0,0,10.5,9.2,9.2,2.7,0,265.4,1020.4,62.5,9.5,101.7,8.6,4,60,2022-06-26T06:18:45,2022-06-26T20:47:36,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,obs
29642,2022-06-27,88.5,71.7,77.2,92.8,71.7,78.3,70.4,80.5,0.618,100,25,rain,0,0,32.2,10.9,10.9,2.6,0,329.8,1018.5,48.6,9.5,168.1,14.6,7,60,2022-06-27T06:19:06,2022-06-27T20:47:40,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
29642,2022-06-28,83.1,69.6,75.7,84,69.6,76,63.6,67.6,0,0,0,,0,0,22.8,10.4,10.4,6.3,0.9,68.6,1021.3,76.5,9.5,131.9,11.2,7,30,2022-06-28T06:19:27,2022-06-28T20:47:42,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs
29642,2022-06-29,84.5,70,75.9,89.1,70,77.1,69.9,82.3,0.16,100,45.83,rain,0,0,12.3,6,6,2.1,0,100.8,1023.7,76.5,9.4,83.2,7.2,3,60,2022-06-29T06:19:50,2022-06-29T20:47:42,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,obs
29642,2022-06-30,88.2,69.9,78.3,91.5,69.9,79.6,68.9,75.2,0,0,0,,0,0,18.3,7.8,7.8,2.9,0,118,1023,50.7,9,131.3,11.3,5,30,2022-06-30T06:20:15,2022-06-30T20:47:41,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs
29642,2022-07-01,88,70.6,76.4,93.4,70.6,77.4,70.3,82.5,0.069,100,16.67,rain,0,0,18.1,7.6,7.6,1.6,0,103,1020.3,53.4,9.5,138,11.8,7,75,2022-07-01T06:20:40,2022-07-01T20:47:38,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,obs
29642,2022-07-02,90.9,69,76.9,96.7,69,78.4,71,83.8,0.725,100,20.83,rain,0,0,14.1,7.2,7.2,2,0,322.2,1017.4,75.2,8.3,136,11.7,7,75,2022-07-02T06:21:06,2022-07-02T20:47:33,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,obs
29642,2022-07-03,93.8,70.2,79.5,100.2,70.2,81.8,71.6,79,0.063,100,25,rain,0,0,23,7,7,1.9,0,20.7,1017.7,29.3,8,217.3,18.9,10,75,2022-07-03T06:21:34,2022-07-03T20:47:27,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
29642,2022-07-04,90.8,71.8,80.7,98.9,71.8,84,72.1,76.7,0.01,100,4.17,rain,0,0,13.4,9.1,9.1,3.9,0.9,61.5,1020,39,9.4,183.3,15.9,7,75,2022-07-04T06:22:02,2022-07-04T20:47:19,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,obs
29642,2022-07-05,92.6,72.4,81.6,103.3,72.4,85.8,73.2,77.3,0.039,100,12.5,rain,0,0,35.6,8.6,8.6,3.4,0,188.8,1018.8,44.5,8.6,141.7,12.3,7,100,2022-07-05T06:22:32,2022-07-05T20:47:10,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,obs
29642,2022-07-06,93.9,72.3,80.1,107,72.3,84.4,73.9,82.9,0.36,100,50,rain,0,0,17.2,8.9,8.9,3.9,0.2,258.7,1016.5,53.1,9,157.9,13.4,7,100,2022-07-06T06:23:03,2022-07-06T20:46:58,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
29642,2022-07-07,92.6,71,78.1,104.6,71,80.7,73,85.7,0.203,100,20.83,rain,0,0,32.2,16.1,16.1,3,0,312.5,1015.8,19.6,9.4,139,12.1,8,100,2022-07-07T06:23:34,2022-07-07T20:46:45,0.29,Rain,Clear conditions throughout the day with rain.,rain,obs
29642,2022-07-08,92.6,73.4,78.3,103.1,73.4,80.8,73.3,86.4,0.872,100,29.17,rain,0,0,31.1,12.6,12.6,2.2,0,284.5,1016.7,53.1,7.4,168.4,14.5,9,75,2022-07-08T06:24:07,2022-07-08T20:46:31,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
29642,2022-07-09,88.1,71.5,78.8,98.8,71.5,82.3,73.2,84,0.079,100,37.5,rain,0,0,17.2,8,8,5.2,2.1,241.3,1015.6,40.6,9.1,184.4,15.9,10,75,2022-07-09T06:24:40,2022-07-09T20:46:15,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,obs
29642,2022-07-10,77.3,69.3,74.3,77.3,69.3,74.3,71.1,89.9,0.313,100,29.17,rain,0,0,23,10.7,10.7,6.4,1.4,69.4,1014.5,96.5,9.2,67.2,5.8,3,30,2022-07-10T06:25:14,2022-07-10T20:45:57,0.39,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,obs
29642,2022-07-11,80.6,67.4,73.1,83.5,67.4,73.4,66.6,80.7,0,0,0,,0,0,20.1,8.6,8.6,4.1,0.9,70.7,1015.7,97.9,9.9,115.4,10.1,5,10,2022-07-11T06:25:49,2022-07-11T20:45:37,0.43,Overcast,Cloudy skies throughout the day.,cloudy,obs
29642,2022-07-12,88,67,77.7,93.6,67,80.1,70.1,79,0,0,0,,0,0,20.4,9.3,9.3,4.1,0,231.4,1014.7,19,9.6,197.5,17,10,75,2022-07-12T06:26:25,2022-07-12T20:45:16,0.46,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2022-07-13,89.5,70.8,77.9,94.4,70.8,79.1,71.5,82.1,0.019,100,4.17,rain,0,0,18.8,7.4,7.4,3.7,0.9,241.8,1015.6,26.1,9.4,147.1,12.7,8,60,2022-07-13T06:27:01,2022-07-13T20:44:53,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,obs
29642,2022-07-14,87.3,72.2,78.4,89.2,72.2,79.5,69.4,76.5,0,0,0,rain,0,0,10.5,5.2,5.2,2.6,0,30,1018.6,54.3,8.8,148.5,12.7,7,60,2022-07-14T06:27:39,2022-07-14T20:44:28,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs
29642,2022-07-15,91,65.6,78.7,92.8,65.6,79.6,66.4,69.8,0,0,0,rain,0,0,9.6,5.8,5.8,2.2,0,65.7,1019.8,30.5,9.6,207,17.8,10,30,2022-07-15T06:28:16,2022-07-15T20:44:02,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs
29642,2022-07-16,90,70.1,79.2,94.4,70.1,81.4,70.2,75.7,0,0,0,rain,0,0,13.6,6.7,6.7,2.6,0,246.1,1018.7,29,9.7,172.1,14.8,10,75,2022-07-16T06:28:55,2022-07-16T20:43:34,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs
29642,2022-07-17,90.3,69.6,80.1,95.8,69.6,82.8,70.2,73.9,0,0,0,rain,0,0,18.3,9.4,9.4,4.3,0.9,221.2,1017.6,17.8,9.6,191,16.5,7,60,2022-07-17T06:29:34,2022-07-17T20:43:05,0.63,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2022-07-18,91.3,70,79.6,95.8,70,81.4,69.6,74.5,0.145,100,8.33,rain,0,0,41.4,11.3,11.3,5.5,0.9,244.6,1015.6,23.8,9.9,223.6,19.2,10,30,2022-07-18T06:30:14,2022-07-18T20:42:33,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,obs
